"ConstituentID","FirstName","LastName","NameType","NameTitle","Suffix"
"6669","Annie","Brigman","Variant Name","",""
"6669","Annie W.","Brigman","Variant Name","",""
"6670","John","Bullock","Variant Name","",""
"6670","John Griscom","Bullock","Birth or Maiden Name","",""
"6675","Dwight Arthur","Davis","Birth or Maiden Name","",""
"6678","Rudolf","Eickemeyer, Jr.","Birth or Maiden Name","",""
"6681","James M.","Ford","Variant Name","",""
"6682","Jacob R.","Foster","Variant Name","",""
"6683","Guy Egbert","Fowx","Variant Name","",""
"6683","George Egbert","Faux","Variant Name","",""
"6683","G. E.","Fowx","Variant Name","",""
"6683","Egbert G.","Fowx","Variant Name","",""
"6687","Forman Gordon","Hanna","Birth or Maiden Name","",""
"6688","Paul B.","Haviland","Variant Name","",""
"6690","Charles","Hibbard","Variant Name","",""
"6691","Jack","Hillers","Variant Name","",""
"6691","J. K.","Hillers","Variant Name","",""
"6695","Joseph","Keiley","Variant Name","",""
"6700","Edwin","Lincoln","Variant Name","",""
"6701","Rupert Scott","Lovejoy","Birth or Maiden Name","",""
"6701","Rupert S.","Lovejoy","Variant Name","Dr.",""
"6702","William H.","Martin","Variant Name","",""
"6704","J. E.","McClees","Variant Name","",""
"6704","James Earle","McClees","Birth or Maiden Name","",""
"6705","Charles L.","Mitchell, M.D.","Variant Name","",""
"6705","Charles L.","Mitchell","Variant Name","Dr.",""
"6707","H. P.","Moore","Variant Name","",""
"6708","William James","Mullins","Birth or Maiden Name","",""
"6708","William","Mullins","Variant Name","",""
"6709","R.","Newell","Variant Name","",""
"6710","","G. W. Pach and Bros.","Variant Name","",""
"6719","James L.","Tanner","Variant Name","",""
"6722","Raymond C.","Bertrand","Variant Name","",""
"6722","Raymond","Bertrand","Variant Name","",""
"6723","Garner H.","Tullis","Variant Name","",""
"6723","Garner Handy","Tullis","Birth or Maiden Name","",""
"6733","Max","Ernst","Married Name","Mrs.",""
"6734","Allan C.","Houser","Variant Name","",""
"6734","Allan","Haozous","Variant Name","",""
"6735","Joan Ann","Parcher","Variant Name","",""
"6736","W. B.","Post","Variant Name","",""
"6738","Isaac A.","Rehn","Variant Name","",""
"6740","F. A.","Rinehart","Variant Name","",""
"6740","Frank Albert","Rinehart","Birth or Maiden Name","",""
"6741","A. J.","Russell","Variant Name","",""
"6741","Andrew Joseph","Russell","Variant Name","Capt.",""
"6741","Andrew J.","Russell","Variant Name","",""
"6742","L. M.","Rutherfurd","Variant Name","",""
"6742","Lewis Morris","Rutherfurd","Birth or Maiden Name","",""
"6743","Drahomir Joseph","Ruzicka","Variant Name","",""
"6743","Drahomir Josef","Ruzicka","Variant Name","",""
"6743","D. J.","Ruzicka","Variant Name","Dr.",""
"6745","George H.","Seeley","Variant Name","",""
"6747","Clara Estelle","Sipprell","Birth or Maiden Name","",""
"6747","Clarabelle E.","Sipprell","Variant Name","",""
"6747","Clara E.","Sipprell","Variant Name","",""
"6750","S. R.","Stoddard","Variant Name","",""
"6753","Karl Fischer","Struss","Birth or Maiden Name","",""
"6758","George","Warren","Variant Name","",""
"6758","George K.","Warren","Variant Name","",""
"6760","John A.","Whipple","Variant Name","",""
"6761","Clarence Hudson","White","Birth or Maiden Name","",""
"6761","Clarence","White","Variant Name","",""
"6761","Clarence Hudson","White, Sr.","Variant Name","",""
"6763","J. H.","Whitehurst","Variant Name","",""
"6763","Jesse","Whitehurst","Variant Name","",""
"6763","Jesse Harrison","Whitehurst","Birth or Maiden Name","",""
"6769","Louis K.","Stone","Variant Name","",""
"6770","Tom","Simpson","Variant Name","",""
"6770","Thomas","Simpson","Variant Name","",""
"6771","Eugene M.","Pijanowski","Variant Name","",""
"6772","Hiroko","Pijanowski","Variant Name","",""
"6772","Hiroko","Sato-Pijanowski","Variant Name","",""
"6779","Robert Berkeley","Green","Birth or Maiden Name","",""
"6779","Robert B.","Green","Variant Name","",""
"6780","Maria Emilia","Castagliola","Variant Name","",""
"6781","Andrea V.","Uravitch","Variant Name","",""
"6781","Andrea Vairsnoras","Uravitch","Birth or Maiden Name","",""
"6784","Rachelle R.","Thiewes","Variant Name","",""
"6785","Christopher Charles","French","Birth or Maiden Name","",""
"6786","Robert B.","Rascovich","Variant Name","",""
"6787","Bartow","Daniels","Variant Name","",""
"6792","Susan B. Hale","Kemenyffy","Variant Name","",""
"6823","C. M.","Bell","Variant Name","",""
"6823","Charles M.","Bell","Variant Name","",""
"6823","Charles","Bell","Variant Name","",""
"6824","Danny Allen","Perkins","Variant Name","",""
"6825","Jack A.","Schmidt","Variant Name","",""
"6825","Jack Arthur","Schmidt","Variant Name","",""
"6833","David E.","Avalos","Variant Name","",""
"6836","Juan R.","Fuentes","Variant Name","",""
"6836","Juan Renteria","Fuentes","Variant Name","",""
"6838","Louie The Foot","González","Variant Name","",""
"6840","Cesar A.","Martinez","Variant Name","",""
"6842","","Royal Chicano Air Force","Variant Name","",""
"6842","","Rebel Chicano Art Front","Variant Name","",""
"6865","Jonathan G.","Bonner","Variant Name","",""
"6866","Phil F.","Brown","Variant Name","",""
"6867","Charles","Bezanson","Birth or Maiden Name","",""
"6867","","Brother Thomas","Variant Name","",""
"6870","Judy","McKie","Variant Name","",""
"6886","August","Kollner","Variant Name","",""
"6914","","Bedi-Makky","Variant Name","",""
"6916","","Bedi-Rassey","Variant Name","",""
"6916","","Bedi-Rassy","Variant Name","",""
"6917","John E.","Alexander","Variant Name","",""
"6934","Francis Herman","Packer","Birth or Maiden Name","",""
"6934","F. H.","Packer","Variant Name","",""
"6934","Herman","Packer","Variant Name","",""
"6950","Ronald","Kleeman","Variant Name","",""
"6975","Lawrence Lorus","Barrett","Birth or Maiden Name","",""
"6976","J. H.","Bufford","Variant Name","",""
"6976","John Henry","Bufford","Birth or Maiden Name","",""
"7010","Tom","Loeser","Variant Name","",""
"7032","John F.","Duillo","Variant Name","",""
"7033","Robert D.","Brady","Variant Name","",""
"7036","C. L.","Howe","Variant Name","",""
"7038","G. E.","Curtis","Variant Name","",""
"7039","Nathan W.","Pease","Variant Name","",""
"7041","","Edward and Henry T. Anthony","Variant Name","",""
"7041","","Anthony and Co.","Variant Name","",""
"7043","J. N.","Wilson","Variant Name","",""
"7047","Frank","Cummings","Variant Name","",""
"7051","Michael","Graham","Variant Name","",""
"7056","Michael J.","Peterson","Variant Name","",""
"7056","M. J.","Peterson","Variant Name","",""
"7058","Alan","Stirt","Variant Name","",""
"7060","Gothelef","Pach","Variant Name","",""
"7062","Fate","Becham","Variant Name","",""
"7064","John Beasley","Greene","Birth or Maiden Name","",""
"7064","J. B.","Greene","Variant Name","",""
"7072","Lilla","Cabot","Birth or Maiden Name","",""
"7072","Lilla","Perry","Variant Name","",""
"7075","Nancy","Keefer","Birth or Maiden Name","",""
"7076","Eleanor H.","Moty","Variant Name","",""
"7088","Joyce J.","Scott","Variant Name","",""
"7093","Paul A.","Dresang","Variant Name","",""
"7093","Paul Anthony","Dresang","Variant Name","",""
"7095","Mara R.","Superior","Variant Name","",""
"7108","Jane W.","Larson","Variant Name","",""
"7108","Jane Warren","Larson","Variant Name","",""
"7109","Amado Maurillo","Peña","Birth or Maiden Name","","Jr."
"7110","Christina","Smith","Variant Name","",""
"7115","Bruce B.","Metcalf","Variant Name","",""
"7119","Marshall Maynard","Fredericks","Birth or Maiden Name","",""
"7123","Julius A.","Kellogg","Variant Name","",""
"7124","E. P.","Kellogg","Variant Name","",""
"7125","W. K.","Kellogg","Variant Name","",""
"7129","Bert Elias","Underwood","Birth or Maiden Name","",""
"7129","B. E.","Underwood","Variant Name","",""
"7132","Joel Emmons","Whitney","Birth or Maiden Name","",""
"7132","J. E.","Whitney","Variant Name","",""
"7133","C. A.","Zimmerman","Variant Name","",""
"7140","Joanne","Brandford","Variant Name","",""
"7144","E.","Anthony","Variant Name","",""
"7145","Henry Tiebout","Anthony","Birth or Maiden Name","",""
"7145","H. T.","Anthony","Variant Name","",""
"7146","J. L.","Dunmore","Variant Name","",""
"7147","G. P.","Critcherson","Variant Name","",""
"7149","Edward Samuel","Eberle","Birth or Maiden Name","",""
"7149","Edward S.","Eberle","Variant Name","",""
"7151","Robyn Hutcheson","Horn","Variant Name","",""
"7153","William F.","De Haas","Variant Name","",""
"7155","Derek","Bencomo","Variant Name","",""
"7156","Consuelo J.","Underwood","Variant Name","",""
"7159","Mark C.","Peiser","Variant Name","",""
"7159","Mark Curtis","Peiser","Birth or Maiden Name","",""
"7161","Douglas","Anderson","Variant Name","",""
"7163","","Annieglass","Variant Name","",""
"7166","Michelle Z.","Holzapfel","Variant Name","",""
"7183","Charles Doolittle","Walcott","Birth or Maiden Name","",""
"7183","C. D.","Walcott","Variant Name","",""
"7183","Charles Doolittle","Walcott","Variant Name","Dr.",""
"7189","Benjamin Lloyd","Singley","Variant Name","",""
"7192","Benjamin West","Kilburn","Birth or Maiden Name","",""
"7194","José","Campeche","Variant Name","",""
"7196","J. J.","Goyena","Variant Name","",""
"7210","","El Maestro Polo","Variant Name","",""
"7221","W. H.","Sipperly","Variant Name","",""
"7221","William H.","Cipperly","Variant Name","",""
"7222","Albert","Southworth","Variant Name","",""
"7223","Josiah","Hawes","Variant Name","",""
"7225","","La Raza Silkscreen Center","Variant Name","",""
"7227","Ricardo V.","Favela","Variant Name","",""
"7228","Rudy","Cuellar","Variant Name","",""
"7228","Rodolfo","Cuellar","Variant Name","",""
"7229","Maria","Pinedo","Variant Name","",""
"7231","Michael D.","Mode","Variant Name","",""
"7232","Glugio Gronk","Nicandro","Birth or Maiden Name","",""
"7237","Kurt D.","Weiser","Variant Name","",""
"7240","Lawrence B.","Smith","Variant Name","",""
"7242","Stephen S.","Pace","Variant Name","",""
"7243","Rick","Bernstein","Variant Name","",""
"7248","Timothy S.","Philbrick","Variant Name","",""
"7252","Michael Lewis","Lucero","Birth or Maiden Name","",""
"7263","Hank M.","Adams","Variant Name","",""
"7269","Kristin Eggleston","Hunter","Married Name","",""
"7269","Kristin","Eggleston","Birth or Maiden Name","",""
"7279","F. C.","Frieseke","Variant Name","",""
"7280","E. Ainslie","Burke","Variant Name","",""
"7287","Gary Allan","Erickson","Birth or Maiden Name","",""
"7290","Maria","Brito-Avellana","Variant Name","",""
"7300","Bernard Robert","Chaet","Birth or Maiden Name","",""
"7302","Raoul F.","Middleman","Variant Name","",""
"7309","Roger De","Coraw","Variant Name","",""
"7311","Mary Ann "Toots"","Zynsky","Variant Name","",""
"7313","Timothy","Evans","Variant Name","",""
"7321","Norman Percevel","Rockwell","Birth or Maiden Name","",""
"7335","Eliza Pratt","Greatorex","Variant Name","",""
"7335","Eliza","Pratt","Birth or Maiden Name","",""
"7337","Rob","Moore","Variant Name","",""
"7341","John Philip","Falter","Birth or Maiden Name","",""
"7344","Daniel P.","Brinley","Variant Name","",""
"7344","D. Putnam","Brinley","Variant Name","",""
"7364","Franz W.","Bergmann","Variant Name","",""
"7364","Frank W.","Bergman","Variant Name","",""
"7364","Franz Walter","Bergmann","Birth or Maiden Name","",""
"7364","Frank Walter","Bergmann","Variant Name","",""
"7375","Judith C.","Moonelis","Variant Name","",""
"7380","Winifred","Owens-Hart","Variant Name","",""
"7380","Winifred R.","Owens-Hart","Variant Name","",""
"7385","Elizabeth","Morphew","Birth or Maiden Name","",""
"7395","Stephen Warde","Anderson","Birth or Maiden Name","",""
"7396","William","Blackmon","Variant Name","",""
"7397","William","Blayney","Variant Name","",""
"7397","William A.","Blayney","Variant Name","",""
"7397","William","Blayney","Variant Name","Rev.",""
"7400","Thomas Samuel","Doyle","Birth or Maiden Name","",""
"7402","Emily","Godie","Variant Name","",""
"7404","","Hataalii Family","Variant Name","",""
"7411","David","Jones","Birth or Maiden Name","",""
"7411","Xmeah","Shaela'Reel","Variant Name","",""
"7412","Mary","Smith","Variant Name","",""
"7412","Mary","Tillman","Birth or Maiden Name","",""
"7412","Mary Tillman","Smith","Variant Name","",""
"7415","Frank","Brito, Sr.","Variant Name","",""
"7418","Mamie","Bedon","Birth or Maiden Name","",""
"7428","Eddie Owens","Martin","Variant Name","",""
"7428","Eddie Owens (St. Eom)","Martin","Variant Name","",""
"7429","O. L.","Samuels","Variant Name","",""
"7430","James","Scott","Variant Name","",""
"7430","James ("J. P.")","Scott","Variant Name","",""
"7432","James Henry","Thomas","Variant Name","",""
"7432",""Son Ford"","Thomas","Variant Name","",""
"7432","Son","Thomas","Variant Name","",""
"7432","James Henry ("Son Ford")","Thomas","Variant Name","",""
"7433","Horacio E.","Valdez","Variant Name","",""
"7440","Patsy A.","Billups","Variant Name","",""
"7441","","Magnificent Pretty Boy","Pseudonym","",""
"7441","Henry","Clark","Variant Name","",""
"7444","Pappy","Kitchens","Variant Name","",""
"7446","Ike Edward","Morgan","Variant Name","",""
"7455","Jane","Winkelman","Variant Name","",""
"7456","Georgia","Michael","Birth or Maiden Name","",""
"7458","Bertha","Little","Birth or Maiden Name","",""
"7459","Alice","Williams","Birth or Maiden Name","",""
"7460","Helen","Quintano","Birth or Maiden Name","",""
"7460","Helen Quintana","Cordero","Variant Name","",""
"7460","","Daiyrowsita","Variant Name","",""
"7461","Burlon "B.B"","Craig","Variant Name","",""
"7465","Louise Rose","Goodman","Birth or Maiden Name","",""
"7466","Myra","Kaye","Variant Name","",""
"7467","Christine","Nofchissey","Birth or Maiden Name","",""
"7467","Christine Nofchissey","McHorse","Variant Name","",""
"7468","Betty","Barlow","Birth or Maiden Name","",""
"7472","Ida","Nobell","Birth or Maiden Name","",""
"7476","Faye","Bilagody","Birth or Maiden Name","",""
"7478","Tsi","Yazzie","Birth or Maiden Name","",""
"7490","Leroy Ramon","Archuleta","Variant Name","",""
"5525","Mahonri S.","Young","Variant Name","",""
"6942","T. F.","Berry","Variant Name","",""
"6942","Timothy","Berry","Variant Name","",""
"1194","Loys Henri","Delteil","Variant Name","",""
"1218","Dominique Vivant","Denon","Variant Name","",""
"1218","Dominique Vivant","Denon","Variant Name","Baron",""
"1218","Dominique Vivant","De Non","Variant Name","Baron",""
"1218","","Vivant-Denon","Variant Name","",""
"1218","Vivant","Denon","Variant Name","Baron",""
"1230","Louis Désiré","Lucas","Variant Name","",""
"1230","Louis","Désiré-Lucas","Variant Name","",""
"1230","Louis-Marie","Désiré-Lucas","Variant Name","",""
"6837","H.","González","Variant Name","",""
"18276","Leonard L. (Stokey)","St. Clair","Variant Name","",""
"18296","Neil","Kaye","Variant Name","Dr.",""
"18190","Felice Eugenie","Regan","Variant Name","",""
"18303","Edith Pat","Schaffer","Variant Name","",""
"18303","Robert","Schaffer","Married Name","Mrs.",""
"17504","David M.","Maxfield","Variant Name","",""
"17750","Marshall","Jacobs","Variant Name","",""
"18348","Nancy N.","Denhart","Variant Name","",""
"12943","Ella D.","Dibrell","Variant Name","",""
"17462","Barney and Pam","Ebsworth","Variant Name","",""
"18332","Marion","Post","Birth or Maiden Name","",""
"18335","Gordon Alexander Buchanan","Parks","Variant Name","",""
"18335","Gordon Alexander","Parks","Variant Name","",""
"18309","Daniel J.","Martinez","Variant Name","",""
"18311","Jeffrey N.","Oestreich","Variant Name","",""
"18311","Jeff","Oestreich","Variant Name","",""
"18316","Dorothy Simpson","Krause","Variant Name","",""
"18310","Judith Jean","Moncrieff","Variant Name","",""
"4750","Joshua C.","Taylor","Variant Name","Dr.",""
"18385","Helen S.","Golden","Variant Name","",""
"15123","Monroe","Price","Variant Name","Prof.",""
"14363","Jerome","Canter","Variant Name","",""
"7605","Jerome","Canter","Variant Name","Mrs.",""
"14363","Jerome W.","Canter","Variant Name","Dr.",""
"18435","Morris S.","Pynoos","Variant Name","Mr.",""
"17145","Rita J.","Pynoos","Variant Name","Mrs.",""
"17145","Morris S.","Pynoos","Variant Name","Mrs.",""
"17730","Jack","Weeden","Variant Name","",""
"11039","Jane Edgington","Higgins","Variant Name","",""
"11039","Brian A.","Higgins","Variant Name","Mrs.",""
"15972","Ronald D.","Abramson","Variant Name","",""
"15971","Ronald D.","Abramson","Variant Name","Mrs.",""
"10874","E. D.","Ammann","Variant Name","",""
"18450","Benjamin P.","Moore","Variant Name","",""
"2767","Gyöngy","Laky","Variant Name","",""
"7466","Myra","Tso","Birth or Maiden Name","",""
"18396","Kenneth","Aptekar","Variant Name","",""
"18391","Judith","Baca","Variant Name","",""
"18391","Judith Francisca","Baca","Variant Name","",""
"18391","Judy","Baca","Variant Name","",""
"18248","Stephen Eldridge","Harvard","Variant Name","",""
"18423","Wilford Wayne","Kimball","Variant Name","","Jr."
"18410","Joyce","Blumberg","Birth or Maiden Name","",""
